TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z,ACC_E,ACC_N,ACC_U
1615128810629,179.44448165432107,243.6137375139021,21.7,23.3,180,18.177288299593084,-16.154329364363708,-54.04538188168095,-0.8095245361328125,3.9622955322265625,8.90478515625,-0.025360107421875,-0.000518798828125,0.0064849853515625,-9.0972900390625,-8.02154541015625,-42.73834228515625,0.860832154750824,0.2023579031229019,-0.0525384359061718,-0.4639601707458496,-1.3296871697871984,3.444308695771036,9.052968348697698
1615128811378,179.1297121144053,244.40003780897848,21.7,23.3,180,18.04743241254545,-15.846710026314332,-54.427367488332074,-0.8981170654296875,3.781524658203125,9.05322265625,-0.0093841552734375,-0.0164947509765625,-0.007904052734375,-7.9010009765625,-11.85302734375,-43.8385009765625,0.8600285053253174,0.2004095166921615,-0.0500309318304061,-0.4665660262107849,-1.3983447864788936,3.3983114383105315,9.084967521420756
1615128812420,178.83948944374504,245.08458162604884,21.7,23.3,180,18.206925745344932,-14.8949358031359,-51.90396128762861,-0.9400177001953124,3.7575836181640625,8.75634765625,0.0316314697265625,-0.02874755859375,0.0091400146484375,-7.23876953125,-8.76007080078125,-45.196533203125,0.8713712692260742,0.1970714181661605,-0.0464238859713077,-0.4469001591205597,-1.5008647889527735,3.1136452682787334,9.192707513561574
1615128813062,178.4641092141988,245.84381657029328,21.7,23.3,180,18.91018896102317,-14.490755176923392,-50.83818149148638,-0.8657989501953125,3.8940582275390625,9.019699096679688,-0.0184478759765625,0.011749267578125,0.0086212158203125,-5.71746826171875,-8.7005615234375,-43.212890625,0.8749152421951294,0.2005861550569534,-0.0424126163125038,-0.4387364089488983,-1.5920727187712482,3.0519774703078726,9.197861265511712
1615128813945,178.0745050108987,246.59585153096123,21.7,23.3,180,19.12219752934655,-14.36712994908847,-50.598343792686414,-1.118377685546875,3.77435302734375,9.007736206054688,-0.025360107421875,-0.026611328125,-0.0329437255859375,-7.99713134765625,-6.878662109375,-43.39752197265625,0.8756559491157532,0.2016863077878952,-0.041060134768486,-0.4368791282176971,-1.6039915161534706,3.0693165153714563,9.199566148204216
1615128814727,177.6697750667014,247.3398553545845,21.7,23.3,180,19.20132161189389,-13.94173339318992,-50.36874358012167,-1.1255645751953125,3.613937377929687,9.131027221679688,0.0172576904296875,0.00640869140625,0.0086212158203125,-6.77032470703125,-9.42230224609375,-43.1304931640625,0.8770596981048584,0.2007321417331695,-0.0378441251814365,-0.434788167476654,-1.6713116248387896,2.956965744841405,9.221025302746455
1615128815262,177.26576150342984,248.08424843487785,21.7,23.3,180,18.198238665473912,-14.622495501644757,-51.78535450141421,-0.9412078857421876,3.7216796875,9.42791748046875,0.0081939697265625,-0.0420684814453125,-0.0084381103515625,-8.05206298828125,-7.7117919921875,-42.83905029296875,0.8722823858261108,0.1959839463233947,-0.0445461459457874,-0.4457907080650329,-1.5383625797979967,3.0947365790212595,9.264692900271838
1615128816090,176.92740949429978,248.86069285350268,21.7,23.3,180,17.931421699022945,-15.931898196745912,-51.865443756797056,-0.6407470703125,4.0149688720703125,8.816192626953125,-0.0237579345703125,0.0186614990234375,-0.0393218994140625,-9.71832275390625,-9.73052978515625,-43.377685546875,0.8703035712242126,0.1986635029315948,-0.0556123964488506,-0.4472267627716064,-1.307643245758297,3.231699211857504,9.150479537469915
1615128816803,176.63213131566593,249.65451828426103,21.7,23.3,180,16.882456273197743,-15.859849283069089,-53.66807195834183,-0.8346710205078125,3.762374877929687,9.065200805664062,-0.027496337890625,-0.044189453125,-0.064361572265625,-8.27789306640625,-6.99615478515625,-43.5791015625,0.8650690317153931,0.1913374811410904,-0.0561415404081344,-0.4603190720081329,-1.202041066407387,3.377225130972441,9.157180098255647
1615128817362,176.3380360890603,250.44878273328527,21.7,23.3,180,17.343349287849726,-16.06612165760819,-53.370781007625176,-0.8969268798828125,3.5732269287109375,9.153778076171877,-0.0013885498046875,-0.0037078857421875,-0.0126953125,-8.447265625,-8.71124267578125,-42.840576171875,0.8651428818702698,0.1954315155744552,-0.0563863702118396,-0.4584265053272247,-1.2597922754767121,3.267810470400726,9.080261870202111
